YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202406,193464,1195138,1,2.82,"S","LA VETA",37.47,-105,3728200,10500
202406,193464,1195138,2,6.31,"N","LA VETA",37.6,-105.03,3736000,1051800
202406,193464,1195138,3,6.02,"W","WALSENBURG",37.63,-104.9,3737800,10454000
202406,193464,1195138,4,8.58,"SSW","WALSENBURG",37.51,-104.83,3730600,10449800
202406,193464,1195141,1,9.13,"S","PUEBLO WEST",38.18,-104.78,3810800,10446800
202406,193464,1195141,2,6.3,"WNW","PINON",38.46,-104.72,3827600,10443200
202406,193464,1195141,3,7.61,"E","PINON",38.44,-104.47,3826400,10428200
202406,193464,1195141,4,6.43,"SSE","BLENDE",38.15,-104.51,389000,10430600
202406,193464,1198108,1,1.81,"S","PUEBLO",38.2338,-104.6123,3814028,10436738
202406,193464,1198108,2,3.06,"S","PUEBLO",38.2163,-104.6191,3812978,10437146
202406,193464,1198108,3,3.26,"S","PUEBLO",38.2128,-104.6106,3812768,10436636
202406,193464,1198108,4,1.88,"SSE","PUEBLO",38.2335,-104.6026,3814010,10436156
202406,193464,1198131,1,1.29,"WNW","MINERAL HOT SPGS",38.18,-105.94,3810800,10556400
202406,193465,1195151,1,3.51,"NE","VINELAND",38.29,-104.41,3817400,10424600
202406,193465,1195151,2,2.14,"SSW","PUEBLO DEPOT",38.29,-104.34,3817400,10420400
202406,193465,1195151,3,1.38,"N","BOONE",38.27,-104.25,3816200,10415000
202406,193465,1195151,4,3.45,"S","BOONE",38.2,-104.25,3812000,10415000
202406,193465,1195151,5,.88,"SE","AVONDALE",38.22,-104.34,3813200,10420400
202406,193465,1195151,6,3,"SE","VINELAND",38.22,-104.41,3813200,10424600
202406,193465,1195176,1,2.57,"WNW","CANON CITY",38.47,-105.27,3828200,10516200
202406,193465,1195176,2,3.53,"WNW","FREMONT COUNTY ARPT",38.45,-105.16,3827000,1059600
202406,193465,1195176,3,1.62,"E","FREMONT COUNTY ARPT",38.43,-105.07,3825800,1054200
202406,193465,1195176,4,4.27,"SE","FLORENCE",38.35,-105.06,3821000,1053600
202406,193465,1195176,5,0,"N","WILLIAMSBURG",38.38,-105.16,3822800,1059600
202406,193465,1195176,6,4.08,"SSW","CANON CITY",38.4,-105.27,3824000,10516200
202406,193465,1195184,1,1.63,"E","PUEBLO WEST",38.31,-104.72,3818600,10443200
202406,193465,1195184,2,1.77,"WNW","(PUB)PUEBLO MUNI ARP",38.3,-104.55,3818000,10433000
202406,193465,1195184,3,3.21,"NNE","VINELAND",38.29,-104.42,3817400,10425200
202406,193465,1195184,4,2.64,"SE","VINELAND",38.22,-104.42,3813200,10425200
202406,193465,1195184,5,.88,"SW","BLENDE",38.23,-104.55,3813800,10433000
202406,193465,1195184,6,5.76,"SSE","PUEBLO WEST",38.23,-104.72,3813800,10443200
202406,193465,1195189,1,2.28,"WSW","(LHX)LA JUNTA ARPT",38.04,-103.56,382400,10333600
202406,193465,1195189,2,5.82,"ESE","CHERAW",38.08,-103.41,384800,10324600
202406,193465,1195189,3,16.32,"E","CHERAW",38.12,-103.21,387200,10312600
202406,193465,1195189,4,16.83,"ESE","CHERAW",38.05,-103.21,383000,10312600
202406,193465,1195189,5,8.42,"ESE","(LHX)LA JUNTA ARPT",38.02,-103.37,381200,10322200
202406,193465,1195189,6,2.97,"SSE","SWINK",37.98,-103.61,3758800,10336600
202406,193509,1195434,1,3.05,"W","MALLETT",36.3472,-102.1547,3620832,1029282
202406,193509,1195434,2,8.43,"NE","STRATFORD",36.4991,-101.9545,3629946,10157270
202406,193509,1195434,3,1.95,"E","TEXHOMA",36.4953,-101.6654,3629718,10139924
202406,193509,1195434,4,4.93,"SSE","MALLETT",36.2815,-102.0752,3616890,1024512
202406,193509,1195437,1,9.31,"WSW","TEXHOMA",36.46,-101.86,3627600,10151600
202406,193509,1195438,1,3.23,"NNW","MALLETT",36.39,-102.13,3623400,1027800
202406,193517,1195486,1,4.16,"NW","SHONGALOO",32.98,-93.34,3258800,9320400
202406,193517,1195487,1,.69,"N","FARMERVILLE",32.78,-92.4,3246800,9224000
202406,193517,1195488,1,.9,"NW","SPEARSVILLE",32.94,-92.61,3256400,9236600
202406,193517,1195489,1,.69,"S","BIENVILLE",32.36,-92.98,3221600,9258800
202406,193517,1195490,1,.9,"NW","CHENIERE",32.51,-92.29,3230600,9217400
202406,193517,1195491,1,.58,"E","KIROLI WOODS",32.55,-92.16,3233000,929600
202406,193907,1198075,1,.69,"S","FAYETTEVILLE",40.42,-80.22,4025200,8013200
202406,193907,1198076,1,.53,"W","OAKDALE",40.4,-80.19,4024000,8011400
202406,193907,1198077,1,.53,"E","GLENDALE",40.4,-80.09,4024000,805400
202406,193907,1198078,1,1.38,"N","MUNHALL",40.42,-79.92,4025200,7955200
202406,193907,1198079,1,.53,"E","WILMERDING",40.38,-79.81,4022800,7948600
202406,193907,1198080,1,.69,"S","WALL",40.39,-79.77,4023400,7946200
202406,193907,1198081,1,1.48,"SSW","PLEASANT VLY",40.36,-79.68,4021600,7940800
202406,193907,1198082,1,1.26,"WSW","PLEASANT VLY",40.37,-79.69,4022200,7941400
202406,193907,1198083,1,1.38,"N","MANOR",40.35,-79.67,4021000,7940200
202406,193907,1198084,1,0,"N","MURRYSVILLE",40.43,-79.7,4025800,7942000
202406,193907,1198085,1,1.82,"ENE","MT LEBANON",40.3891,-79.9975,4023346,7959850
202406,193907,1198085,2,1.81,"ENE","MT LEBANON",40.3894,-79.9979,4023364,7959874
202406,193907,1198085,3,1.75,"ESE","DORMONT",40.3931,-79.9981,4023586,7959886
202406,193907,1198085,4,1.78,"ESE","DORMONT",40.3928,-79.9975,4023568,7959850
202406,193907,1198086,1,.87,"NE","BOQUET",40.39,-79.59,4023400,7935400
202406,193907,1198087,1,1.26,"WSW","FIVE PTS",40.39,-79.54,4023400,7932400
202406,193907,1198088,1,1.01,"SE","BEN AVON",40.4904,-80.0356,4029424,802136
202406,193907,1198088,2,1.17,"SW","AVALON",40.4865,-80.0334,4029190,802004
202406,193907,1198088,3,1.14,"SW","AVALON",40.4867,-80.0329,4029202,801974
202406,193907,1198088,4,1.02,"SE","BEN AVON",40.4905,-80.0351,4029430,802106
202406,193907,1198089,1,1.38,"N","HANNASTOWN",40.37,-79.5,4022200,7930000
202406,193907,1198091,1,1.4,"ESE","MC KEES ROCKS",40.4652,-80.0542,4027912,803252
202406,193907,1198091,2,1.43,"ESE","MC KEES ROCKS",40.4643,-80.0539,4027858,803234
202406,193907,1198091,3,1.31,"ESE","MC KEES ROCKS",40.4627,-80.0571,4027762,803426
202406,193907,1198091,4,1.17,"ESE","MC KEES ROCKS",40.4646,-80.059,4027876,803540
202406,193907,1198092,1,1.26,"WNW","CRABTREE",40.38,-79.49,4022800,7929400
202406,193907,1198093,1,1.72,"ESE","FIVE PTS",40.39,-79.49,4023400,7929400
202406,193907,1198094,1,.54,"W","OPTION",40.4309,-79.9902,4025854,7959412
202406,193907,1198094,2,.51,"W","OPTION",40.4309,-79.9896,4025854,7959376
202406,193907,1198094,3,.51,"W","OPTION",40.4295,-79.9896,4025770,7959376
202406,193907,1198094,4,.53,"W","OPTION",40.4296,-79.9901,4025776,7959406
202406,193907,1198096,1,2.14,"SSW","KIRBY",39.77,-80.13,3946200,807800
202406,193907,1198097,1,.53,"W","BREINIZER",40.4,-79.28,4024000,7916800
202406,193907,1198098,1,.42,"ESE","OAKMONT",40.5171,-79.8231,4031026,7949386
202406,193907,1198098,2,.52,"SE","OAKMONT",40.5157,-79.8219,4030942,7949314
202406,193907,1198098,3,.47,"SSE","OAKMONT",40.5138,-79.8261,4030828,7949566
202406,193907,1198098,4,.3,"SSE","OAKMONT",40.5158,-79.8286,4030948,7949716
202406,193907,1198099,1,2.97,"WNW","STRANGFORD",40.45,-79.27,4027000,7916200
202406,193907,1198100,1,2.11,"E","WEST FAIRFIELD",40.35,-79.09,4021000,795400
202406,193907,1198101,1,0,"N","NEW FLORENCE",40.38,-79.08,4022800,794800
202406,193907,1198102,1,1.59,"E","FLAT ROCK",39.77,-79.47,3946200,7928200
202406,193907,1198103,1,4.7,"NE","MARKLEYSBURG",39.78,-79.41,3946800,7924600
202406,193907,1198110,1,1.28,"E","POPOFFS CORNERS",40.4269,-80.306,4025614,8018360
202406,193907,1198110,2,1.76,"E","POPOFFS CORNERS",40.426,-80.297,4025560,8017820
202406,193907,1198118,1,.94,"WSW","BOGGS",40.426,-80.297,4025560,8017820
202406,193907,1198118,2,.08,"WSW","OAKDALE",40.3994,-80.1813,4023964,8010878
202406,193907,1198121,1,31.35,"SSW","EAST MONONGAHELA",39.776,-80.1306,3946560,807836
202406,193907,1198121,2,31.25,"SSW","EAST MONONGAHELA",39.7761,-80.1259,3946566,807554
202406,193907,1198133,1,.77,"NNW","EAST MC KEESPORT",40.3894,-79.808,4023364,7948480
202406,193907,1198133,2,1,"W","TRAFFORD",40.379,-79.769,4022740,7946140
202406,193907,1198137,1,2.42,"W","TRAFFORD",40.379,-79.796,4022740,7947760
202406,193907,1198137,2,.68,"NE","HARRISON CITY",40.3565,-79.6204,4021390,7937224
202406,193907,1198138,1,1.18,"NNE","PLEASANT VLY",40.3955,-79.6606,4023730,7939636
202406,193907,1198138,2,.57,"NW","GREENWALD",40.3768,-79.456,4022608,7927360
202406,193907,1198141,1,4.28,"WSW","GRAFTON",40.4556,-79.2949,4027336,7917694
202406,193907,1198141,2,4.01,"WNW","STRANGFORD",40.4524,-79.2904,4027144,7917424
202406,193909,1198114,1,.88,"NW","VINELAND",38.26,-104.46,3815600,10427600
202406,193909,1198114,2,2.17,"W","PUEBLO",38.26,-104.65,3815600,10439000
202406,193909,1198114,3,5.63,"N","PUEBLO",38.34,-104.63,3820400,10437800
202406,193909,1198114,4,4.32,"ENE","(PUB)PUEBLO MUNI ARP",38.32,-104.45,3819200,10427000
202406,193909,1198234,1,1.48,"NNW","PUEBLO WEST",38.33,-104.76,3819800,10445600
202406,193909,1198245,1,2.13,"NW","PUEBLO WEST",38.33,-104.78,3819800,10446800
202406,193909,1198248,1,0,"N","PUEBLO",38.26,-104.61,3815600,10436600
202406,193909,1198259,1,.54,"E","PUEBLO WEST",38.31,-104.74,3818600,10444400
202406,193909,1198260,1,1.29,"WSW","PUEBLO",38.25,-104.63,3815000,10437800
202406,193909,1198268,1,2.14,"SSW","WETMORE",38.21,-105.1,3812600,1056000
202406,193910,1198112,1,2.14,"NNW","CANON CITY",38.48,-105.24,3828800,10514400
202406,193910,1198113,1,.54,"W","CANON CITY",38.45,-105.24,3827000,10514400
202406,193910,1198115,1,.88,"NW","CANON CITY",38.46,-105.24,3827600,10514400
202406,193910,1198117,1,.88,"SW","CANON CITY",38.44,-105.24,3826400,10514400
202406,193910,1198120,1,2.14,"NNW","CANON CITY",38.48,-105.24,3828800,10514400
202406,193912,1198143,1,1.08,"E","(PUB)PUEBLO MUNI ARP",38.29,-104.5,3817400,10430000
202406,193912,1198144,1,0,"N","LAMAR ARPT",38.07,-102.68,384200,10240800
202406,193912,1198147,1,3.45,"WNW","FREMONT COUNTY ARPT",38.4515,-105.1576,3827090,1059456
202407,193019,1191657,5,1.11,"SE","COTTAGE GROVE",39.5881,-84.8559,3935286,8451354
202407,193019,1191662,1,.68,"SSE","CENTERVILLE",39.8108,-84.9952,3948648,8459712
202407,193019,1191662,2,.53,"SSE","CENTERVILLE",39.8131,-84.9954,3948786,8459724
202407,193019,1191662,3,.57,"SE","CENTERVILLE",39.8136,-84.9932,3948816,8459592
202407,193019,1191662,4,.72,"SSE","CENTERVILLE",39.811,-84.9932,3948660,8459592
202407,193020,1191671,1,1.76,"ESE","LEWISBURG",38.54,-83.74,3832400,8344400
202407,193021,1191702,1,1.94,"W","CAMDEN",39.6292,-84.6864,3937752,8441184
202407,193021,1191709,1,1.74,"ENE","HAMILTON ARPT",39.38,-84.49,3922800,8429400
202407,193021,1191714,1,2.14,"W","CAMDEN",39.6241,-84.6894,3937446,8441364
202407,193021,1191714,2,2.29,"WSW","CAMDEN",39.6163,-84.6892,3936978,8441352
202407,193021,1191714,3,1.88,"WSW","CAMDEN",39.6175,-84.6814,3937050,8440884
202407,193021,1191714,4,1.71,"WSW","CAMDEN",39.6247,-84.6814,3937482,8440884
202407,193021,1191726,1,1.34,"SSW","SOCIALVILLE",39.3034,-84.3328,3918204,8419968
202407,193021,1191728,1,.87,"SW","MAINEVILLE",39.31,-84.23,3918600,8413800
202407,193021,1191765,1,.85,"SSW","HAMMEL",39.3588,-84.0864,3921528,845184
202407,193021,1191765,2,2.51,"SE","MIDDLEBORO",39.322,-84,3919320,8400
202407,193021,1191797,1,2.73,"WSW","PANSY",39.322,-84,3919320,8400
202407,193021,1191797,2,1.86,"S","PANSY",39.3034,-83.9549,3918204,8357294
202407,193021,1191834,1,2.07,"S","OGDEN",39.4,-83.92,3924000,8355200
202407,193021,1191838,1,.87,"NW","MORRISVILLE",39.36,-83.83,3921600,8349800
202407,193021,1191844,1,1.07,"E","WESTBORO",39.28,-83.9,3916800,8354000
202407,193021,1191847,1,3.84,"NE","HAMMEL",39.41,-84.03,3924600,841800
202407,193022,1191529,1,1.48,"SSW","NEWARK",40.05,-82.41,403000,8224600
202407,193030,1191625,1,1.75,"ESE","WEST COLUMBIA",38.97,-82.04,3858200,822400
202407,193030,1191628,1,2.13,"SW","GUYANDOTTE",38.41,-82.41,3824600,8224600
202407,193030,1191635,1,.69,"N","MARTHA",38.39,-82.28,3823400,8216800
202407,193030,1191637,1,.54,"W","SPRING VLY",38.4,-82.49,3824000,8229400
202407,193030,1191642,1,.88,"SE","GUYAN ESTATES",38.41,-82.29,3824600,8217400
202407,193030,1191764,1,.88,"NW","LOWER FALLS",38.38,-81.86,3822800,8151600
202407,193030,1191767,1,.69,"N","SOUTH CHARLESTON",38.34,-81.65,3820400,8139000
202407,193030,1191771,1,.88,"NE","RUTH",38.33,-81.71,3819800,8142600
202407,193030,1191779,1,.88,"SE","PORT AMHERST",38.31,-81.54,3818600,8132400
202407,193030,1191785,1,0,"N","MARMET",38.25,-81.57,3815000,8134200
202407,193030,1191785,2,0,"N","HERNSHAW",38.22,-81.6,3813200,8136000
202407,193030,1191792,1,0,"N","MAXINE",38.13,-81.62,387800,8137200
202407,193030,1191802,1,0,"N","HARTS",38.03,-82.13,381800,827800
202407,193030,1191892,1,.88,"NE","SCOTT DEPOT",38.46,-81.91,3827600,8154600
202407,193030,1191896,1,.88,"NE","BYRNSIDE",38.31,-81.96,3818600,8157600
202407,193030,1191898,1,1.38,"S","WALTON",38.61,-81.4,3836600,8124000
202407,193030,1191899,1,.88,"NW","COSTA",38.18,-81.64,3810800,8138400
202407,193030,1191900,1,0,"N","COCO",38.4,-81.42,3824000,8125200
202407,193030,1191901,1,1.62,"E","DIANA",38.57,-80.42,3834200,8025200
202407,193043,1191835,1,1.82,"SW","DOTHAN",31.2,-85.41,3112000,8524600
202407,193044,1191836,1,6.02,"NE","WESTBAY",30.36,-85.8,3021600,8548000
202407,193044,1191837,1,6.02,"NE","WESTBAY",30.36,-85.8,3021600,8548000
202407,193046,1191839,1,3.51,"S","ASHVILLE",30.56,-83.65,3033600,8339000
202407,193046,1191841,1,2.39,"NNE","BAUM",30.52,-84.07,3031200,844200
202407,193046,1191842,1,1.38,"N","MONTICELLO",30.56,-83.87,3033600,8352200
202407,193047,1191858,1,.8,"NE","CHENT",38.7376,-85.059,3844256,853540
202407,193047,1191859,1,.88,"NE","CARROLLTON",38.68,-85.16,3840800,859600
202407,193047,1191860,1,1.62,"W","POPLAR GROVE",38.65,-84.86,3839000,8451600
202407,193049,1191888,1,1.19,"E","ALTSCHUL",30.59,-84.4,3035400,8424000
202407,193049,1191888,2,1.54,"E","ALTSCHUL",30.5922,-84.3942,3035532,8423652
202407,193049,1191888,3,1.5,"ENE","ALTSCHUL",30.597,-84.3962,3035820,8423772
202407,193049,1191888,4,.7,"NE","ALTSCHUL",30.5963,-84.4108,3035778,8424648
202407,193049,1191888,5,.92,"E","ALTSCHUL",30.5906,-84.4046,3035436,8424276
202407,193049,1191890,1,1.51,"NNW","TULLY",30.12,-84.39,307200,8423400
202407,193049,1191893,1,1.2,"E","CURTIS MILL",30,-84.5,3000,8430000
202407,193049,1191895,1,.91,"NW","SOPCHOPPY",30.07,-84.49,304200,8429400
202407,193068,1192010,1,1.05,"SW","SKELTON",37.7913,-81.1958,3747478,8111748
202407,193068,1192010,2,.51,"NW","BECKLEY",37.7861,-81.1854,3747166,8111124
202407,193068,1192010,3,.5,"SSW","SKELTON",37.7929,-81.1819,3747574,8110914
202407,193068,1192010,4,.63,"WSW","SKELTON",37.796,-81.1905,3747760,8111430
202407,193103,1192517,1,2.86,"SW","WHITEFIELD",44.34,-71.64,4420400,7138400
202407,193103,1192517,2,3.1,"SW","WHITEFIELD",44.3411,-71.6479,4420466,7138874
202407,193103,1192517,3,3.34,"SW","WHITEFIELD",44.3368,-71.6491,4420208,7138946
202407,193103,1192517,4,3.11,"SW","WHITEFIELD",44.3366,-71.6422,4420196,7138532
202407,193103,1192517,5,2.97,"SW","WHITEFIELD",44.3354,-71.6355,4420124,7138130
202407,193103,1192517,6,2.63,"SW","WHITEFIELD",44.3398,-71.6323,4420388,7137938
202407,193103,1192520,1,3.4,"NE","SUGAR HILL STATION",44.27,-71.84,4416200,7150400
202407,193103,1192520,2,2.59,"NE","SUGAR HILL STATION",44.2573,-71.8441,4415438,7150646
202407,193103,1192520,3,2.34,"NE","SUGAR HILL STATION",44.2579,-71.8532,4415474,7151192
202407,193103,1192520,4,2.69,"NNE","SUGAR HILL STATION",44.2635,-71.8524,4415810,7151144
202407,193103,1192520,5,3.37,"NNE","SUGAR HILL STATION",44.2716,-71.8445,4416296,7150670
202407,193104,1192523,1,2.87,"NW","WARREN MORSE FLD ARP",43.96,-71.96,4357600,7157600
202407,193104,1192523,2,2.77,"NW","WARREN MORSE FLD ARP",43.9593,-71.9581,4357558,7157486
202407,193104,1192523,3,2.78,"NW","WARREN MORSE FLD ARP",43.9604,-71.9566,4357624,7157396
202407,193104,1192523,4,2.92,"NW","WARREN MORSE FLD ARP",43.9616,-71.9589,4357696,7157534
202407,193104,1192524,1,0,"N","PIKE",44.03,-72,441800,7200
202407,193104,1192524,2,.26,"ESE","PIKE",44.029,-71.9949,441740,7159694
202407,193104,1192524,3,.33,"ENE","PIKE",44.0324,-71.9943,441944,7159658
202407,193104,1192524,4,.4,"WNW","PIKE",44.0326,-72.0073,441956,72438
202407,193104,1192524,5,.26,"W","PIKE",44.0304,-72.0053,441824,72318
202407,193104,1192525,1,0,"N","EAST HAVERHILL",44.03,-71.97,441800,7158200
202407,193104,1192525,2,.3,"NE","EAST HAVERHILL",44.0334,-71.9663,442004,7157978
202407,193104,1192525,3,.48,"ENE","EAST HAVERHILL",44.0325,-71.961,441950,7157660
202407,193104,1192525,4,.26,"SSE","EAST HAVERHILL",44.0265,-71.968,441590,7158080
202407,193104,1192527,1,.85,"SE","EAST HAVERHILL",44.02,-71.96,441200,7157600
202407,193104,1192527,2,1.08,"SE","EAST HAVERHILL",44.0184,-71.9554,441104,7157324
202407,193104,1192527,3,.99,"SE","EAST HAVERHILL",44.0206,-71.9549,441236,7157294
202407,193104,1192527,4,.8,"SE","EAST HAVERHILL",44.0212,-71.9596,441272,7157576
202407,193104,1192528,1,1.64,"S","LANDAFF",44.1567,-71.886,449402,7153160
202407,193104,1192528,2,1.51,"S","LANDAFF",44.1583,-71.8764,449498,7152584
202407,193104,1192528,3,1.17,"S","LANDAFF",44.1632,-71.8777,449792,7152662
202407,193104,1192528,4,1.16,"S","LANDAFF",44.1633,-71.8822,449798,7152932
202407,193104,1192530,1,2.03,"WNW","LANDAFF",44.187,-71.9198,4411220,7155188
202407,193104,1192530,2,1.96,"WNW","LANDAFF",44.1866,-71.9185,4411196,7155110
202407,193104,1192530,3,1.93,"W","LANDAFF",44.1848,-71.9183,4411088,7155098
202407,193104,1192530,4,2.02,"W","LANDAFF",44.1857,-71.9201,4411142,7155206
202407,193108,1192534,1,.1,"SE","TEANECK",40.8788,-74.0488,4052728,742928
202407,193108,1192534,2,.79,"SSW","TEANECK",40.8688,-74.0531,4052128,743186
202407,193108,1192534,3,.45,"ENE","TETERBORO",40.872,-74.0619,4052320,743714
202407,193108,1192534,4,.36,"W","TEANECK",40.8801,-74.0569,4052806,743414
202407,193108,1192536,1,.69,"S","SECAUCUS",40.79,-74.07,4047400,744200
202407,193108,1192536,2,.8,"SSW","SECAUCUS",40.789,-74.0749,4047340,744494
202407,193108,1192536,3,.34,"S","SECAUCUS",40.795,-74.0703,4047700,744218
202407,193108,1192536,4,.39,"SSE","SECAUCUS",40.7947,-74.0673,4047682,744038
202407,193114,1192633,1,4.56,"SE","FERNANDINA NOS",30.62,-81.42,3037200,8125200
202407,193115,1192634,1,.91,"SW","CARY",30.46,-81.79,3027600,8147400
202407,193115,1192635,1,1.84,"SW","SHADY",29.08,-82.19,294800,8211400
202407,193116,1192636,1,2.16,"NNE","NAHUNTA",31.23,-81.97,3113800,8158200
202407,193116,1192637,1,.91,"SE","MANNINGTOWN",31.41,-81.86,3124600,8151600
202407,193117,1192638,1,.91,"SE","DUVAL",30.47,-81.61,3028200,8136600
202407,193117,1192640,1,.91,"NE","DUNN CREEK",30.49,-81.57,3029400,8134200
202407,193117,1192641,1,.91,"SE","DUVAL",30.47,-81.61,3028200,8136600
202407,193117,1192642,1,.69,"S","FT MC COY",29.36,-81.97,2921600,8158200
202407,193117,1192645,1,2.83,"SSE","MARION OAKS",28.96,-82.17,2857600,8210200
202407,193117,1192647,1,.6,"W","MARION OAKS",29,-82.19,2900,8211400
202407,194083,1202320,1,0,"N","FOND DU LAC  AIRPORT",43.77,-88.49,4346200,8829400
202407,194083,1202321,1,0,"N","FOND DU LAC  AIRPORT",43.77,-88.49,4346200,8829400
202407,194083,1202322,1,1,"W","KEWASKUM",43.52,-88.24,4331200,8814400
202407,194083,1202323,1,1.71,"SW","LAKE DELTON",43.56,-89.8,4333600,8948000
202407,194083,1202324,1,2.12,"ENE","LA VALLE",43.59,-90.09,4335400,905400
202407,194083,1202325,1,2.13,"WSW","MARTINSVILLE",43.17,-89.62,4310200,8937200
202407,194083,1202326,1,1.1,"WSW","CROSS PLAINS",43.115,-89.6508,436900,8939048
